State,District,Total Sex Ratio,Rural Sex Ration,Urban Ratio,Total Households,Rural Households,Urban Households,Total Households With Electricity Pct,Rural Households With Electricity Pct,Urban Households With Electricity Pct,Total Households With Landline Conn Pct,Rural Households With Landline Conn Pct,Urban Households With Landline Conn Pct,Total Households With Mobile Conn Pct,Rural Households With Mobile Conn Pct,Urban Households With Mobile Conn Pct,Total Households With Internet Pct,Rural Households With Internet Pct,Urban Households With Internet Pct
Meghalaya,Jaintia Hills,1013.0,1008.0,1079.0,64842.0,59681.0,5161.0,64.27469849788717,61.36291281982541,97.94613447006394,1.01,0.78,3.58,45.2,42.05,81.55,0.79,0.52,3.89
Meghalaya,Ribhoi,953.0,968.0,826.0,45660.0,41925.0,3735.0,67.18353044240035,65.65533691115087,84.33734939759037,1.68,1.77,0.59,42.12,40.13,64.47,0.64,0.63,0.7
Meghalaya,South Garo Hills,945.0,944.0,960.0,24208.0,21836.0,2372.0,45.19167217448777,41.28961348232277,81.11298482293424,1.5,1.34,2.95,22.31,18.67,55.86,0.74,0.53,2.66
Meghalaya,West Garo Hills,984.0,981.0,1010.0,121780.0,107941.0,13839.0,42.12596485465594,36.03079460075412,89.66688344533564,2.27,2.06,3.87,32.34,27.16,72.79,1.34,0.72,6.19
Meghalaya,West Khasi Hills,980.0,974.0,1020.0,63620.0,56508.0,7112.0,51.670858220685325,47.3826714801444,85.74240719910011,0.55,0.57,0.39,28.56,25.47,53.08,0.23,0.17,0.76
Meghalaya,East Jaintia Hills,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Meghalaya,North Garo Hills,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Mizoram,Aizawl,1009.0,954.0,1024.0,81912.0,17157.0,64755.0,97.42650649477488,90.8375590138136,99.17226468998534,2.16,1.01,2.47,77.16,68.11,79.56,4.91,0.57,6.06
Mizoram,Champhai,984.0,974.0,999.0,25660.0,15604.0,10056.0,93.32813717848792,90.39348884901307,97.881861575179,1.21,1.54,0.69,67.77,59.79,80.17,0.72,0.37,1.27
Mizoram,Kolasib,956.0,942.0,968.0,17296.0,7664.0,9632.0,85.87534690101758,77.37473903966597,92.6391196013289,1.38,1.21,1.51,65.42,62.08,68.08,2.12,0.5,3.42
Mizoram,Lawngtlai,945.0,944.0,954.0,22894.0,19039.0,3855.0,40.54774176640168,28.945847996218287,97.84695201037613,1.87,1.93,1.53,28.82,19.74,73.67,0.71,0.4,2.23
Mizoram,Lunglei,947.0,948.0,947.0,32617.0,18748.0,13869.0,80.92099212067328,68.03925752080222,98.33441488211119,1.33,1.21,1.5,58.82,43.37,79.7,1.48,0.27,3.11
Mizoram,Mamit,927.0,924.0,937.0,17204.0,14048.0,3156.0,70.66961171820508,65.16941913439635,95.15209125475285,0.7,0.75,0.48,54.89,49.5,78.9,0.52,0.39,1.11
Mizoram,Saihag,979.0,985.0,971.0,10914.0,6305.0,4609.0,67.8028220634048,45.91593973037272,97.74354523757866,2.64,3.0,2.15,45.6,26.41,71.86,1.54,0.41,3.08
Mizoram,Serchhip,977.0,978.0,976.0,12580.0,6309.0,6271.0,97.89348171701113,98.28815977175464,97.49641205549354,0.83,0.86,0.81,72.65,71.26,74.04,1.04,0.79,1.29
Nagaland,Dimapur,919.0,937.0,903.0,76732.0,36034.0,40698.0,93.0680811134859,87.6144752178498,97.89670254066539,2.75,2.13,3.3,69.18,63.47,74.23,4.3,2.64,5.77
Nagland,Wokha,968.0,977.0,937.0,33269.0,27028.0,6241.0,75.95058462833268,70.70815450643777,98.65406184906264,1.2,1.06,1.83,41.77,34.08,75.12,0.6,0.36,1.63
Nagland,Zunheboto,976.0,993.0,912.0,30333.0,25388.0,4945.0,95.09774832690469,94.71403812824957,97.06774519716885,1.18,1.1,1.58,46.79,41.64,73.27,0.86,0.53,2.55
Nagaland,Kiphire,956.0,967.0,920.0,16655.0,13400.0,3255.0,84.94145902131493,82.65671641791045,94.34715821812595,0.4,0.4,0.37,28.67,20.04,64.18,0.28,0.13,0.89
Nagaland,Kohima,928.0,924.0,934.0,52136.0,26421.0,25715.0,97.29169863434095,95.78365693955566,98.84114330157495,0.93,0.83,1.04,69.36,54.87,84.24,3.7,0.93,6.54
Nagaland,Longleng,905.0,904.0,908.0,11580.0,9896.0,1684.0,55.405872193436956,50.464834276475344,84.44180522565321,0.69,0.73,0.48,31.52,25.28,68.17,0.32,0.12,1.48
Nagaland,Mokokchung,925.0,946.0,875.0,42344.0,30016.0,12328.0,94.82807481579445,93.39019189765459,98.32900713822194,1.48,0.87,2.99,48.07,40.23,67.17,1.27,0.54,3.04
Nagaland,Mon,899.0,902.0,884.0,41347.0,35804.0,5543.0,34.82235712385421,25.899340855770305,92.45895724337002,0.57,0.45,1.34,29.75,22.72,75.14,0.43,0.21,1.86
Nagaland,Peren,915.0,900.0,1012.0,18691.0,15850.0,2841.0,74.14798566154835,70.70662460567824,93.34741288278775,1.61,1.56,1.9,38.78,32.47,73.99,0.65,0.34,2.36
Nagland,Phek,951.0,969.0,860.0,37891.0,32889.0,5002.0,95.48969412261486,95.03481407157408,98.48060775689724,0.96,0.88,1.44,41.02,36.98,67.57,0.45,0.33,1.22
Nagland,Tuensang,929.0,938.0,889.0,38987.0,32185.0,6802.0,64.1188088337138,57.312412614572004,96.32461040870332,0.77,0.42,2.41,33.44,25.7,70.05,0.4,0.18,1.44
Odisha,Angul,943.0,953.0,889.0,295922.0,249585.0,46337.0,44.577963111901106,37.981449205681436,80.10876837084835,3.3,3.18,3.96,32.85,28.61,55.69,1.88,0.94,6.92
Odisha,Gajapati,1043.0,1048.0,1006.0,128818.0,112872.0,15946.0,48.99315313077365,44.72677014671486,79.19227392449517,1.39,1.27,2.24,24.13,19.27,58.54,0.49,0.25,2.18
Odisha,Ganjam,983.0,995.0,941.0,756894.0,602216.0,154678.0,53.54752448823745,46.19621531144971,82.16876349577834,1.92,1.63,3.04,44.34,39.63,62.69,1.2,0.44,4.16
Odisha,Jagatsinghpur,968.0,976.0,900.0,265588.0,237411.0,28177.0,52.579935840474725,51.22298461318137,64.01320225716009,2.47,2.37,3.33,51.75,50.25,64.35,1.2,0.93,3.48
Odisha,Jajpur,973.0,976.0,944.0,407572.0,378135.0,29437.0,47.169334497953734,44.702288865087866,78.85993817304752,2.07,1.96,3.47,39.01,37.4,59.69,0.94,0.71,3.84
Odisha,Jharsuguda,953.0,977.0,918.0,134624.0,83664.0,50960.0,60.48921440456382,44.35838592465098,86.97213500784929,1.65,1.26,2.28,44.13,33.92,60.9,1.86,0.43,4.19
Odisha,Kalahandi,1003.0,1008.0,953.0,404814.0,377001.0,27813.0,22.521701324558933,18.602603176118894,75.64448279581491,0.86,0.75,2.25,21.75,19.02,58.79,0.48,0.26,3.52
Odisha,Kandhamal,1037.0,1043.0,984.0,172004.0,155335.0,16669.0,16.706588218878633,10.94473235265716,70.40014397984282,1.49,1.44,1.9,18.19,13.88,58.31,0.45,0.21,2.68
Odisha,Kendrapara,1007.0,1010.0,954.0,327405.0,311465.0,15940.0,52.87243627922603,51.309456921323424,83.41279799247177,1.45,1.41,2.23,49.57,48.91,62.65,0.5,0.43,1.89
Odisha,Keonjhar,988.0,999.0,920.0,406629.0,349736.0,56893.0,29.960971794928547,23.01192899787268,72.67853690260665,0.84,0.74,1.42,30.98,26.73,57.14,0.64,0.26,3.0
Odisha,Khurda,929.0,959.0,898.0,489636.0,247940.0,241696.0,71.45307943043404,57.265467451802856,86.00721567589036,3.41,2.07,4.78,55.41,46.41,64.64,7.29,0.81,13.94
Odisha,Balangir,987.0,992.0,948.0,432081.0,387345.0,44736.0,28.570106068075198,22.705340200596368,79.34996423462088,1.51,1.32,3.12,26.06,22.66,55.47,0.76,0.34,4.44
Odisha,Koraput,1032.0,1046.0,966.0,338205.0,283522.0,54683.0,25.359175647905857,14.937817876566898,79.39213283835927,1.43,1.22,2.51,21.55,14.89,56.07,1.18,0.25,5.98
Odisha,Malkangiri,1020.0,1028.0,925.0,137450.0,126306.0,11144.0,17.900327391778827,13.430874226085853,68.55707106963388,0.56,0.5,1.22,18.26,14.95,55.82,0.33,0.21,1.7
Odisha,Mayurbhanj,1006.0,1010.0,956.0,587648.0,254494.0,42884.0,23.855947778261815,19.645754858984805,77.33886764294375,1.14,1.04,2.47,25.8,23.2,58.78,0.5,0.25,3.66
Odisha,Nabarangpur,1019.0,1021.0,990.0,273663.0,253461.0,20202.0,12.63232515904598,8.486907255948648,64.64211464211465,1.54,1.44,2.7,18.47,15.71,53.11,0.48,0.32,2.53
Odisha,Nuapada,1021.0,1024.0,983.0,159947.0,151921.0,8026.0,27.494107423083896,24.914922887553402,76.3144779466733,0.78,0.74,1.58,22.69,21.13,52.14,0.47,0.35,2.89
Odisha,Nayagarh,915.0,915.0,916.0,230968.0,213265.0,17703.0,54.113123895950956,52.10934752537922,78.25227362593911,1.61,1.54,2.39,35.19,33.23,58.83,0.5,0.37,2.07
Odisha,Puri,963.0,969.0,931.0,369482.0,317002.0,52480.0,54.564227756697214,48.98833445845768,88.24504573170732,2.01,1.78,3.42,43.59,40.19,64.12,0.92,0.47,3.65
Odisha,Rayagada,1051.0,1064.0,981.0,225964.0,191615.0,34349.0,27.23575436795242,17.52837721472745,81.38810445718944,1.33,1.09,2.72,21.54,14.83,58.99,0.69,0.26,3.06
Odisha,Sambalpur,976.0,988.0,948.0,248829.0,178958.0,69871.0,50.83732201632446,35.755316889996536,89.46630218545606,1.75,1.07,3.47,36.87,28.44,58.47,2.1,0.38,6.51
Odisha,Balasore,957.0,957.0,959.0,529407.0,473512.0,55895.0,56.06914906678605,52.67638412542871,84.81080597548976,2.93,2.77,4.26,43.06,41.29,58.04,1.39,0.99,4.81
Odisha,Sundargarh,973.0,1005.0,917.0,473293.0,310762.0,162531.0,47.23015130162499,25.609630521106187,88.56894992339923,2.05,1.19,3.69,40.36,27.19,65.53,2.7,0.52,6.87
Odisha,Bargarh,977.0,979.0,961.0,373391.0,339364.0,34027.0,44.70086317024246,40.31570820711684,88.43565403943927,1.21,1.09,2.4,30.34,27.87,55.0,0.64,0.32,3.91
Odisha,Baudh,991.0,993.0,947.0,107727.0,103239.0,4488.0,17.81447547968476,15.33528995825221,74.84402852049911,0.69,0.64,1.69,21.08,19.4,59.78,0.23,0.13,2.43
Odisha,Bhadrak,981.0,985.0,956.0,309527.0,274191.0,21850.0,53.18954404623829,50.35905627828776,75.15281865519583,2.24,2.09,3.46,49.18,48.19,56.86,0.85,0.58,2.95
Odisha,Cuttack,940.0,945.0,927.0,566831.0,425082.0,141749.0,61.67393808736643,51.70390654038515,91.57242731871125,2.72,2.13,4.48,45.54,39.04,65.01,2.65,0.63,8.73
Odisha,Deogarh,975.0,978.0,936.0,75942.0,70511.0,5431.0,29.565984567169686,26.218604189417256,73.02522555698766,1.98,1.94,2.49,22.09,20.02,48.9,1.09,0.96,2.76
Odisha,Dhenkanal,947.0,950.0,918.0,278370.0,253118.0,25252.0,42.09217947336279,38.472570105642426,78.37399017899573,1.25,1.19,1.87,31.89,29.74,53.45,0.65,0.29,4.27
Puducherry,Karaikal,1047.0,1037.0,1058.0,50068.0,25858.0,24210.0,95.62994327714308,93.58032330419987,97.81908302354398,4.43,4.01,4.88,58.62,56.5,60.9,3.73,1.57,6.04
Puducherry,Mahe,1184.0,-,1184.0,7197.0,-,7197.0,99.34695011810477,15,99.34695011810477,10.8,0.0,10.8,41.04,0.0,41.04,7.98,0.0,7.98
Puducherry,Puducherry (Pondicherry),1029.0,1024.0,1032.0,230703.0,69275.0,161428.0,98.09842091346883,96.58173944424395,98.74928760809773,5.27,3.82,5.89,64.82,63.5,65.39,6.69,1.16,9.07
Puducherry,Yanam,1038.0,-,1038.0,13308.0,-,13308.0,96.62608957018335,15,96.62608957018335,2.15,0.0,2.15,52.77,0.0,52.77,1.56,0.0,1.56
Punjab,Amritsar,889.0,904.0,877.0,480303.0,212566.0,267737.0,96.02917325105193,93.12401795207136,98.33568016374278,5.54,4.46,6.4,65.33,66.56,64.36,6.24,1.97,9.63
Punjab,Jalandhar,915.0,952.0,884.0,454073.0,213390.0,240683.0,98.2661378236539,97.2960307418342,99.12623658505171,7.15,7.1,7.19,62.42,61.78,63.0,8.61,3.36,13.26
Punjab,Kapurthala,912.0,931.0,878.0,165336.0,106870.0,58466.0,97.50205641844487,96.69037147936746,98.98573529914823,6.24,5.25,8.06,66.93,69.14,62.91,5.89,2.89,11.37
Punjab,Ludhiana,873.0,897.0,857.0,716104.0,278323.0,437781.0,98.25723637907343,97.55032821577807,98.70665926570591,7.99,9.63,6.94,60.56,54.25,64.58,8.18,3.59,11.1
Punjab,Mansa,883.0,881.0,890.0,147127.0,115334.0,31793.0,95.22317453628499,94.71968370125028,97.04966502060202,3.44,3.2,4.29,65.56,64.71,68.64,1.82,0.91,5.1
Punjab,Moga,893.0,894.0,890.0,191228.0,145530.0,45698.0,95.90436546949192,95.5988455988456,96.87732504704802,5.29,5.09,5.91,64.35,64.74,63.12,4.13,2.58,9.06
Punjab,Muktsar,896.0,899.0,890.0,172792.0,122957.0,49835.0,96.40781980647252,95.96688273136137,97.49573592856426,3.44,3.35,3.67,63.95,63.45,65.2,2.65,1.44,5.62
Punjab,Pathankot,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Punjab,Patiala,891.0,891.0,891.0,361740.0,209720.0,152020.0,97.56427268203683,96.45861148197596,99.08959347454282,5.5,4.39,7.03,66.78,67.83,65.33,6.71,1.82,13.46
Punjab,Roopnagar,915.0,919.0,904.0,132854.0,96022.0,36832.0,97.19165399611603,97.12461727520777,97.36642050390965,6.98,7.35,6.01,64.44,65.19,62.49,4.97,2.65,11.0
Punjab,Sahibzada Ajit Singh Nagar (Mohali),879.0,867.0,889.0,197101.0,82601.0,114500.0,97.19788331870463,95.99036331279282,98.06899563318777,7.05,5.95,7.84,66.46,68.35,65.1,13.16,2.17,21.09
Punjab,Barnala,876.0,881.0,864.0,112276.0,74819.0,37457.0,97.00024938544301,96.6198425533621,97.76009824598873,7.16,8.44,4.59,54.19,51.71,59.13,3.12,1.59,6.18
Punjab,Sangrur,885.0,884.0,887.0,314030.0,215367.0,98663.0,97.3018501417062,96.66847752905505,98.6844105693117,9.49,10.67,6.92,53.07,49.89,59.99,3.42,2.05,6.41
Punjab,Shahid Bhagat Singh Nagar (Nawan Shahr),954.0,962.0,924.0,128634.0,102297.0,26337.0,97.22779358489979,97.11721751371007,97.6572882256901,9.45,10.07,7.01,56.62,56.34,57.72,4.09,2.96,8.5
Punjab,Tarn Taran,900.0,901.0,889.0,201047.0,175080.0,25967.0,92.81362069565823,92.1413068311629,97.34663226402742,3.92,3.72,5.3,70.54,70.93,67.89,2.14,1.57,5.95
Punjab,Bhatinda,868.0,874.0,858.0,266035.0,170853.0,95182.0,96.09637829608886,95.33868296137615,97.45645185013973,4.27,3.75,5.2,65.64,65.88,65.21,4.24,1.38,9.37
Punjab,Faridkot,890.0,900.0,873.0,118193.0,76262.0,41931.0,96.07083329808026,95.39613437885185,97.29794185686008,4.27,3.93,4.88,62.73,64.4,59.71,3.68,1.59,7.48
Punjab,Fatehgarh Sahib,871.0,884.0,841.0,115753.0,77684.0,38069.0,98.2117094157387,97.86957417228773,98.90987417583861,5.85,6.31,4.91,65.2,63.98,67.71,4.44,2.39,8.61
Punjab,Fazilka,Not available,Not available,Not available,Not available,Not available,Not available,15,15,15,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available,Not available
Punjab,Firozpur,893.0,902.0,870.0,374167.0,271536.0,102631.0,93.45078534451194,91.93366625419834,97.4647036470462,3.78,3.57,4.34,64.54,65.0,63.3,2.68,1.35,6.22
Punjab,Gurdaspur,895.0,915.0,848.0,431212.0,309898.0,121314.0,95.36283776889326,94.28876598106474,98.10656643091482,11.76,11.87,11.5,54.72,54.58,55.07,3.35,1.74,7.44
Punjab,Hoshiarpur,961.0,973.0,919.0,329694.0,258523.0,71171.0,97.03846597147658,96.75115947130429,98.08208399488556,7.39,7.07,8.57,59.08,59.68,56.89,4.17,2.42,10.53
Rajasthan,Ajmer,951.0,961.0,936.0,483931.0,294870.0,189061.0,81.31283178800284,71.29752094143181,96.93326492507708,,,,,,,,,
Rajasthan,Chittaurgarh,972.0,978.0,944.0,326449.0,268363.0,58086.0,82.14820691746644,79.23968654397216,95.58585545570362,2.09,1.71,3.88,60.96,60.28,64.09,1.51,0.39,6.73
Rajasthan,Churu,940.0,938.0,944.0,347351.0,254921.0,92430.0,66.70370892843263,58.36239462421692,89.70896894947528,2.55,2.27,3.34,68.83,68.07,70.92,0.74,0.27,2.05
Rajasthan,Dausa,905.0,905.0,906.0,290829.0,256059.0,34770.0,67.14495459531203,63.614245154437064,93.14639056658038,1.68,1.52,2.87,65.29,64.76,69.21,0.59,0.31,2.69
Rajasthan,Dhaulpur,846.0,841.0,864.0,202184.0,161598.0,40586.0,47.52403751038658,39.08092921942104,81.14128024441925,,,,,,,,,
Rajasthan,Ganganagar,887.0,891.0,878.0,373877.0,269763.0,104114.0,75.73132340315131,69.36829735730994,92.21814549436195,2.14,1.94,2.66,65.63,66.21,64.11,1.68,0.69,4.27
Rajasthan,Hanumangarh,906.0,907.0,902.0,328871.0,261513.0,67358.0,73.93871761268096,69.29904058306853,91.95195819353307,1.93,1.62,3.13,67.22,67.82,64.86,1.02,0.46,3.22
Rajasthan,Jaipur,910.0,920.0,902.0,1145904.0,502634.0,643270.0,86.40208952931485,72.86355479334864,96.98073903648546,,,,,,,,,
Rajasthan,Jaisalmer,852.0,859.0,807.0,113399.0,98284.0,15115.0,38.04354535754283,32.04082047942697,77.07575256367846,1.25,0.8,4.2,66.73,67.3,62.99,0.66,0.21,3.65
Rajasthan,Jalor,952.0,955.0,921.0,329516.0,302242.0,27274.0,49.11597615897255,45.91420120300951,84.5970521375669,1.6,1.41,3.6,67.69,67.61,68.49,0.48,0.29,2.56
Rajasthan,Alwar,895.0,900.0,872.0,628913.0,505266.0,123647.0,77.23214498666748,72.75454908899471,95.52920814900483,2.92,2.52,4.55,67.72,67.61,68.19,1.55,0.55,5.65
Rajasthan,Jhalawar,946.0,949.0,933.0,282208.0,237475.0,44733.0,78.10834561741694,75.32119170438993,92.90456709811549,1.78,1.54,3.06,54.14,52.37,63.56,0.62,0.3,2.32
Rajasthan,Jhunjhunun,950.0,956.0,932.0,383664.0,301647.0,82017.0,77.55718545393886,73.52435131130096,92.38938268895473,4.64,4.47,5.29,67.96,68.88,64.6,1.26,0.69,3.34
Rajasthan,Jodhpur,916.0,922.0,906.0,626578.0,413367.0,213211.0,65.24455055874927,49.80537875544008,95.17754712467931,,,,,,,,,
Rajasthan,Karauli,861.0,856.0,889.0,262659.0,225191.0,37468.0,50.285350968365826,44.58126656926786,84.56816483399167,1.1,0.92,2.2,60.06,59.83,61.43,0.4,0.17,1.81
Rajasthan,Kota,911.0,930.0,898.0,379825.0,149275.0,230550.0,89.48831698808661,78.27164629040362,96.75081327260898,2.96,1.94,3.61,64.67,62.13,66.32,3.38,0.5,5.25
Rajasthan,Nagaur,950.0,951.0,945.0,583941.0,483188.0,100753.0,59.482721713323784,53.12694023858209,89.9635742856292,2.01,1.7,3.5,72.98,73.24,71.7,0.76,0.41,2.43
Rajasthan,Pali,987.0,1003.0,934.0,428992.0,341833.0,87159.0,76.17694502461583,72.16330781404955,91.9182184283895,3.55,3.3,4.53,63.66,62.9,66.66,0.94,0.38,3.16
Rajasthan,Pratapgarh,983.0,984.0,963.0,178046.0,163574.0,14472.0,40.22106646596947,35.43289275801777,94.3407960199005,1.3,1.17,2.76,40.45,37.87,69.65,0.4,0.21,2.61
Rajasthan,Rajsamand,990.0,998.0,948.0,253987.0,206526.0,47461.0,55.4937851149862,47.2971926052894,91.16116390299403,1.84,1.6,3.2,62.77,61.74,68.87,0.81,0.29,3.87
Rajasthan,Sawai Madhopur,897.0,894.0,911.0,253987.0,206526.0,47461.0,55.4937851149862,47.2971926052894,91.16116390299403,1.86,1.46,3.61,62.19,61.28,66.12,0.74,0.31,2.64
Rajasthan,Banswara,980.0,981.0,964.0,366059.0,339174.0,26885.0,32.94632832412262,28.115362616238272,93.89250511437605,0.81,0.56,4.01,26.47,23.77,60.46,0.63,0.25,5.45
Rajasthan,Sikar,947.0,951.0,935.0,445713.0,347063.0,98650.0,76.16044405256297,71.23893932801826,93.4749113025849,2.94,2.74,3.62,75.77,76.29,73.94,1.27,0.77,3.0
Rajasthan,Sirohi,940.0,951.0,897.0,202260.0,161080.0,41180.0,66.29289033916741,59.69890737521728,92.09810587663915,2.14,1.76,3.65,55.16,52.47,65.68,1.06,0.4,3.64
Rajasthan,Tonk,952.0,943.0,985.0,267840.0,214114.0,53726.0,59.08900836320191,51.00413798257003,91.30960801101887,2.34,1.99,3.75,64.55,65.33,61.44,0.71,0.26,2.52
Rajasthan,Udaipur,958.0,966.0,929.0,617921.0,496777.0,121144.0,57.85302651957127,48.43199262445725,96.78316713993264,2.19,1.21,6.2,46.05,42.16,62.01,2.3,0.37,10.2
Rajasthan,Baran,929.0,928.0,930.0,240321.0,191575.0,48746.0,67.12272335750933,61.37022054025838,89.73043942067042,1.74,1.58,2.39,58.66,55.89,69.58,0.57,0.26,1.79
Rajasthan,Barmer,902.0,902.0,899.0,447776.0,416017.0,31759.0,28.24939255341957,23.418994896843156,91.52366258383451,1.7,1.45,4.92,62.1,61.8,66.01,0.62,0.32,4.54
Rajasthan,Bharatpur,880.0,878.0,887.0,423607.0,338086.0,85521.0,68.1582221256967,62.68138875907313,89.80952046865683,2.54,2.12,4.22,65.67,65.92,64.69,0.99,0.51,2.87
Rajasthan,Bhilwara,973.0,984.0,932.0,493597.0,394235.0,99362.0,75.69819103438635,71.10302230902887,93.93027515549204,2.37,2.03,3.71,61.1,59.23,68.53,1.26,0.32,4.97
Rajasthan,Bikaner,905.0,903.0,909.0,375970.0,242492.0,133478.0,58.72622815650185,40.128746515348965,92.51262380317355,2.64,1.27,5.14,68.71,69.32,67.59,2.02,0.37,5.03
Rajasthan,Bundi,925.0,924.0,929.0,220071.0,177525.0,42546.0,62.238550286044045,55.692437684833116,89.5524843698585,2.01,1.64,3.56,59.6,58.15,65.62,0.63,0.25,2.22
SIKKIM,East Sikkim,873.0,849.0,905.0,61122.0,32212.0,28910.0,94.71712313078761,91.15236557804545,98.6890349360083,2.29,1.79,2.84,73.3,66.68,80.69,5.38,1.55,9.65
SIKKIM,North Sikkim,767.0,754.0,891.0,8903.0,7951.0,952.0,87.90295406042907,86.5677273298956,11.860143378191422,1.59,1.62,1.37,66.07,63.45,87.92,1.3,0.73,6.09
SIKKIM,South Sikkim,915.0,908.0,959.0,30246.0,25476.0,4770.0,91.20875487667792,89.81394253414979,98.65828092243186,1.44,1.06,3.48,66.44,63.25,83.46,1.95,1.16,6.18
SIKKIM,West Sikkim,942.0,943.0,937.0,27860.0,26731.0,1129.0,90.71069633883704,90.34828476300925,99.29140832595216,0.98,0.87,3.72,57.12,56.2,79.01,1.03,0.86,5.05
Tamilnadu,Ariyalur,1015.0,1014.0,1022.0,198106.0,176818.0,21288.0,89.5995073344573,89.36872942799941,91.5163472378805,2.71,2.68,2.91,61.47,60.73,67.63,0.88,0.72,2.21
Tamilnadu,Karur,1015.0,1015.0,1016.0,287848.0,168830.0,119018.0,92.04475973430422,90.38855653616064,94.39412525836428,4.84,4.15,5.82,63.65,58.6,70.8,1.71,0.63,3.23
Tamilnadu,Krishngiri,958.0,955.0,967.0,450062.0,344807.0,105255.0,90.92902755620337,89.06518719167535,97.03482019856538,4.53,4.07,6.03,62.99,59.81,73.41,2.14,0.94,6.06
Tamilnadu,Madurai,990.0,982.0,996.0,797939.0,319126.0,478813.0,94.51110924519293,90.24836584922569,97.3522022167318,5.18,3.85,6.06,66.44,57.86,72.16,4.27,1.0,6.46
Tamilnadu,Nagapattinam,1025.0,1021.0,1040.0,412656.0,323340.0,89316.0,92.55651196153697,92.30005566895528,93.48492991177393,7.21,7.29,6.93,52.56,49.69,62.94,1.35,0.87,3.1
Tamilnadu,Namakkal,986.0,979.0,997.0,477757.0,284156.0,193601.0,92.31554953668916,90.33101535776123,95.22833043217751,4.66,4.71,4.59,62.98,60.08,67.25,1.88,1.22,2.84
Tamilnadu,Perambalur,1003.0,1001.0,1015.0,149401.0,124419.0,24982.0,90.86351496977933,90.35436709827277,93.39924745816988,4.47,4.17,5.96,60.64,59.71,65.25,1.01,0.71,2.48
Tamilnadu,Pudukkottai,1015.0,1017.0,1006.0,390628.0,312868.0,77760.0,90.74951104375518,89.7161103085007,94.9074074074074,4.54,4.0,6.73,63.89,62.6,69.11,1.15,0.62,3.3
Tamilnadu,Ramanathapuram,983.0,987.0,973.0,328955.0,232147.0,96808.0,88.57277466222891,86.3659663919844,93.90133046855632,5.59,5.27,6.36,66.07,63.74,71.67,1.57,1.07,2.77
Tamilnadu,Salem,954.0,934.0,975.0,918899.0,454964.0,463935.0,90.91064415131586,87.91179082301016,93.8515093709248,4.22,3.95,4.49,61.45,56.27,66.53,2.25,0.77,3.69
Tamilnadu,Sivaganga,1003.0,1004.0,1000.0,341960.0,236937.0,105023.0,91.90256170312317,90.16827257878677,95.81520238423964,5.85,5.42,6.8,63.98,62.65,69.21,1.69,0.89,3.49
Tamilnadu,Chennai,989.0,Not available,989.0,1106567.0,-,1106567.0,99.07524804191704,15,99.07524804191704,10.32,Not available,10.32,62.25,Not available,62.25,19.64,Not available,19.64
Tamilnadu,Thanjavur,1035.0,1032.0,1040.0,605074.0,391191.0,213883.0,91.82050459943743,90.12042710594058,94.92993833076963,4.97,4.78,5.32,61.82,57.68,69.39,2.23,1.01,4.46
Tamilnadu,The Nilgiries,1042.0,1054.0,1034.0,198922.0,84366.0,114556.0,90.61893606539246,90.73560439039423,90.53301442089459,4.39,4.23,4.51,63.83,60.04,66.63,2.29,1.2,3.1
Tamilnadu,Theni,991.0,978.0,1003.0,340965.0,158207.0,182758.0,91.5959116038303,91.34994026812973,91.8088401054947,3.49,3.0,3.92,54.95,48.68,60.38,1.37,0.82,1.85
Tamilnadu,Thiruvallur,987.0,998.0,981.0,938822.0,325798.0,613024.0,96.86607258884005,94.1537394336368,98.30757033982356,6.71,4.8,7.72,67.17,58.97,71.52,8.08,1.76,11.4
Tamilnadu,Thoothukkudi,1023.0,1029.0,1017.0,464324.0,239037.0,225287.0,94.3125920693309,92.23551165719115,96.51644346988508,4.69,4.95,4.41,62.78,57.61,68.26,2.47,0.88,4.15
Tamilnadu,Tiruchirappalli,1013.0,1010.0,1016.0,700852.0,358811.0,342041.0,92.97554975943567,89.73777281075553,96.3720723538991,4.97,4.0,5.98,63.81,59.58,68.25,4.29,1.15,7.58
Tamilnadu,Tirunelvel,1023.0,1025.0,1021.0,820327.0,422597.0,397730.0,94.97797829402177,93.98836243513323,96.02946722651045,5.95,6.49,5.38,57.07,51.68,62.8,2.32,1.22,3.5
Tamilnadu,Tiruppur,989.0,999.0,984.0,700706.0,283140.0,417566.0,93.48756825259096,89.54969273151092,96.1577331487717,5.72,6.72,5.04,67.84,58.43,74.22,2.45,1.34,3.21
Tamilnadu,Tiruvannamalai,994.0,990.0,1011.0,593264.0,477106.0,116158.0,92.5518824671647,91.7594832175659,95.8065738046454,3.98,3.72,5.05,58.28,55.88,68.12,1.09,0.62,3.01
Tamilnadu,Coimbotore,1000.0,1002.0,999.0,945943.0,237155.0,708788.0,94.75465223591696,90.10984377305982,96.30876933582397,5.44,4.47,5.76,67.15,59.68,69.65,6.69,1.66,8.37
